STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SECTOR,Institutional sector,EDITION,Edition,CATEGORY,Category,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,PRICE_BASE,Price base,BASE_PER,Base period
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,TUR,Türkiye,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2007,,2645.1,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,GBR,United Kingdom,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2007,,5661.8,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,HRV,Croatia,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2007,,297,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ROU,Romania,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2007,,1530,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,AUT,Austria,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,684,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,BEL,Belgium,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,822.4,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,CAN,Canada,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,3370.6,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,CZE,Czechia,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,825,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,DNK,Denmark,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,819,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,EST,Estonia,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,130.2,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,FIN,Finland,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,622.3,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,FRA,France,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,6040,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,DEU,Germany,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,4610,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,GRC,Greece,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,857.3,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,HUN,Hungary,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,763.6,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ISL,Iceland,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,44.8,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,IRL,Ireland,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,325.1,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ISR,Israel,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,713.7,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ITA,Italy,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,3647.2,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,JPN,Japan,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,3223.7,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,LVA,Latvia,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,211.3,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,LTU,Lithuania,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,332.4,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,LUX,Luxembourg,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,46.2,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,MEX,Mexico,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,4617,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,NLD,Netherlands,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,1138,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,NOR,Norway,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,734,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,POL,Poland,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,2624,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,PRT,Portugal,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,732.1,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,SVK,Slovak Republic,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,420.8,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,SVN,Slovenia,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,156,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ESP,Spain,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,2913,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,SWE,Sweden,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,1348,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,CHE,Switzerland,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,407.3,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,TUR,Türkiye,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,2659.8,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,GBR,United Kingdom,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,5659.6,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,USA,United States,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,22763,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,HRV,Croatia,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,306,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ROU,Romania,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2008,,1610.4,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,AUT,Austria,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2009,,697.7,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,BEL,Belgium,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2009,,843.5,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,CAN,Canada,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2009,,3454.4,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,CZE,Czechia,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2009,,827,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,DNK,Denmark,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2009,,840,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,EST,Estonia,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2009,,133.7,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,FIN,Finland,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2009,,624.9,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,FRA,France,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2009,,6059,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,DEU,Germany,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2009,,4672,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,GRC,Greece,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2009,,848.7,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,HUN,Hungary,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2009,,790.8,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ISL,Iceland,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2009,,45.3,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,IRL,Ireland,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2009,,315.1,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ISR,Israel,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2009,,722.9,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ITA,Italy,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2009,,3611.6,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,JPN,Japan,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2009,,3165.1,,A,Normal value,3,Thousands,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,LVA,Latvia,EMPG,Employment in government,PS,Persons,S13,General government,2023,2023,EMPPS_REP,Public employment and representation,2009,,195.8,,A,Normal value,3,Thousands,_Z,Not applicable,,
