date,election_year,pollster,sample_size,Labour,National,NewLabour,Alliance,NZ First,ACT,United Future,Green,Progressive,Te Pāti Māori,Mana,Conservative,InternetMana,TOP,incumbent,incumbent_support,gdp_real,gdp_growth_qoq,gdp_growth_yoy,gdp_per_capita,inflation_yoy,food_inflation,housing_inflation,petrol_inflation,gdp_real_lag1,gdp_growth_qoq_lag1,gdp_growth_yoy_lag1,gdp_per_capita_lag1,inflation_yoy_lag1,food_inflation_lag1,housing_inflation_lag1,petrol_inflation_lag1,gdp_real_lag2,gdp_growth_qoq_lag2,gdp_growth_yoy_lag2,gdp_per_capita_lag2,inflation_yoy_lag2,food_inflation_lag2,housing_inflation_lag2,petrol_inflation_lag2,gdp_real_lag4,gdp_growth_qoq_lag4,gdp_growth_yoy_lag4,gdp_per_capita_lag4,inflation_yoy_lag4,food_inflation_lag4,housing_inflation_lag4,petrol_inflation_lag4
2023-01-29,2023,,948.0,30.0,32.0,,,5.0,13.5,,12.0,,4.5,,,,1.5,Labour,30.0,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,71582.0,2.2,7.817206892396666,14070.0,7.233273056057876,7.985480943738654,8.740359897172233,18.7704918032787,70031.0,1.3,0.8249589680094482,13781.0,7.301293900184835,6.523765144454807,9.058927000879514,32.460732984293195,69099.0,4.1,2.296144963581459,13587.0,5.9490084985835745,4.091341579448149,7.594936708860756,30.48659384309831
2023-01-31,2023,,,33.0,36.0,,,3.4,10.0,,11.0,,3.0,,,,2.3,Labour,33.0,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,71582.0,2.2,7.817206892396666,14070.0,7.233273056057876,7.985480943738654,8.740359897172233,18.7704918032787,70031.0,1.3,0.8249589680094482,13781.0,7.301293900184835,6.523765144454807,9.058927000879514,32.460732984293195,69099.0,4.1,2.296144963581459,13587.0,5.9490084985835745,4.091341579448149,7.594936708860756,30.48659384309831
2023-02-09,2023,,1000.0,34.4,34.4,,,2.9,11.7,,7.8,,2.1,,,,2.0,Labour,34.4,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,71582.0,2.2,7.817206892396666,14070.0,7.233273056057876,7.985480943738654,8.740359897172233,18.7704918032787,70031.0,1.3,0.8249589680094482,13781.0,7.301293900184835,6.523765144454807,9.058927000879514,32.460732984293195,69099.0,4.1,2.296144963581459,13587.0,5.9490084985835745,4.091341579448149,7.594936708860756,30.48659384309831
2023-02-26,2023,,943.0,33.0,32.0,,,2.0,13.5,,12.5,,3.5,,,,2.5,Labour,33.0,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,71582.0,2.2,7.817206892396666,14070.0,7.233273056057876,7.985480943738654,8.740359897172233,18.7704918032787,70031.0,1.3,0.8249589680094482,13781.0,7.301293900184835,6.523765144454807,9.058927000879514,32.460732984293195,69099.0,4.1,2.296144963581459,13587.0,5.9490084985835745,4.091341579448149,7.594936708860756,30.48659384309831
2023-03-07,2023,,1000.0,35.5,34.8,,,4.2,9.3,,5.7,,1.4,,,,1.7,Labour,35.5,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,71582.0,2.2,7.817206892396666,14070.0,7.233273056057876,7.985480943738654,8.740359897172233,18.7704918032787,70031.0,1.3,0.8249589680094482,13781.0,7.301293900184835,6.523765144454807,9.058927000879514,32.460732984293195,69099.0,4.1,2.296144963581459,13587.0,5.9490084985835745,4.091341579448149,7.594936708860756,30.48659384309831
2023-03-08,2023,,1002.0,36.0,34.0,,,3.1,11.0,,11.0,,2.6,,,,1.0,Labour,36.0,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,71582.0,2.2,7.817206892396666,14070.0,7.233273056057876,7.985480943738654,8.740359897172233,18.7704918032787,70031.0,1.3,0.8249589680094482,13781.0,7.301293900184835,6.523765144454807,9.058927000879514,32.460732984293195,69099.0,4.1,2.296144963581459,13587.0,5.9490084985835745,4.091341579448149,7.594936708860756,30.48659384309831
2023-03-09,2023,,1021.0,37.0,34.0,,,2.9,12.0,,8.0,,3.2,,,,1.5,Labour,37.0,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,71582.0,2.2,7.817206892396666,14070.0,7.233273056057876,7.985480943738654,8.740359897172233,18.7704918032787,70031.0,1.3,0.8249589680094482,13781.0,7.301293900184835,6.523765144454807,9.058927000879514,32.460732984293195,69099.0,4.1,2.296144963581459,13587.0,5.9490084985835745,4.091341579448149,7.594936708860756,30.48659384309831
2023-03-26,2023,,943.0,33.0,32.0,,,3.0,13.0,,10.5,,2.0,,,,3.5,Labour,33.0,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,71582.0,2.2,7.817206892396666,14070.0,7.233273056057876,7.985480943738654,8.740359897172233,18.7704918032787,70031.0,1.3,0.8249589680094482,13781.0,7.301293900184835,6.523765144454807,9.058927000879514,32.460732984293195,69099.0,4.1,2.296144963581459,13587.0,5.9490084985835745,4.091341579448149,7.594936708860756,30.48659384309831
2023-04-05,2023,,1000.0,36.9,36.5,,,2.6,9.5,,6.7,,2.9,,,,0.8,Labour,36.9,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,71582.0,2.2,7.817206892396666,14070.0,7.233273056057876,7.985480943738654,8.740359897172233,18.7704918032787,69143.0,0.1,0.32938649950664534,13601.0,6.928838951310867,6.717123935666991,8.602150537634401,32.31481481481482
2023-04-05,2023,,,36.0,36.0,,,3.9,10.0,,9.0,,1.9,,,,0.8,Labour,36.0,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,71582.0,2.2,7.817206892396666,14070.0,7.233273056057876,7.985480943738654,8.740359897172233,18.7704918032787,69143.0,0.1,0.32938649950664534,13601.0,6.928838951310867,6.717123935666991,8.602150537634401,32.31481481481482
2023-04-23,2023,,929.0,30.0,32.0,,,4.5,12.5,,12.0,,4.5,,,,2.0,Labour,30.0,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,71582.0,2.2,7.817206892396666,14070.0,7.233273056057876,7.985480943738654,8.740359897172233,18.7704918032787,69143.0,0.1,0.32938649950664534,13601.0,6.928838951310867,6.717123935666991,8.602150537634401,32.31481481481482
2023-05-03,2023,,1046.0,33.0,36.0,,,3.4,10.0,,9.0,,4.1,,,,1.8,Labour,33.0,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,71582.0,2.2,7.817206892396666,14070.0,7.233273056057876,7.985480943738654,8.740359897172233,18.7704918032787,69143.0,0.1,0.32938649950664534,13601.0,6.928838951310867,6.717123935666991,8.602150537634401,32.31481481481482
2023-05-07,2023,,1000.0,33.8,35.6,,,2.6,12.7,,7.0,,3.7,,,,1.7,Labour,33.8,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,71582.0,2.2,7.817206892396666,14070.0,7.233273056057876,7.985480943738654,8.740359897172233,18.7704918032787,69143.0,0.1,0.32938649950664534,13601.0,6.928838951310867,6.717123935666991,8.602150537634401,32.31481481481482
2023-05-11,2023,,,35.9,35.3,,,3.0,10.8,,8.1,,3.5,,,,2.0,Labour,35.9,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,71582.0,2.2,7.817206892396666,14070.0,7.233273056057876,7.985480943738654,8.740359897172233,18.7704918032787,69143.0,0.1,0.32938649950664534,13601.0,6.928838951310867,6.717123935666991,8.602150537634401,32.31481481481482
2023-05-17,2023,,1563.0,34.4,26.5,,,5.3,12.3,,9.5,,4.3,,,,2.8,Labour,34.4,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,71582.0,2.2,7.817206892396666,14070.0,7.233273056057876,7.985480943738654,8.740359897172233,18.7704918032787,69143.0,0.1,0.32938649950664534,13601.0,6.928838951310867,6.717123935666991,8.602150537634401,32.31481481481482
2023-05-21,2023,,952.0,31.0,31.5,,,3.5,13.5,,12.0,,4.5,,,,2.0,Labour,31.0,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,71582.0,2.2,7.817206892396666,14070.0,7.233273056057876,7.985480943738654,8.740359897172233,18.7704918032787,69143.0,0.1,0.32938649950664534,13601.0,6.928838951310867,6.717123935666991,8.602150537634401,32.31481481481482
2023-05-24,2023,,1002.0,35.0,37.0,,,3.0,11.0,,7.0,,2.4,,,,1.4,Labour,35.0,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,71582.0,2.2,7.817206892396666,14070.0,7.233273056057876,7.985480943738654,8.740359897172233,18.7704918032787,69143.0,0.1,0.32938649950664534,13601.0,6.928838951310867,6.717123935666991,8.602150537634401,32.31481481481482
2023-06-06,2023,,1000.0,32.9,35.7,,,1.6,12.7,,9.7,,3.5,,,,0.8,Labour,32.9,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,71582.0,2.2,7.817206892396666,14070.0,7.233273056057876,7.985480943738654,8.740359897172233,18.7704918032787,69143.0,0.1,0.32938649950664534,13601.0,6.928838951310867,6.717123935666991,8.602150537634401,32.31481481481482
2023-06-06,2023,,1001.0,36.0,35.0,,,2.9,11.0,,7.0,,3.65,,,,,Labour,36.0,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,71582.0,2.2,7.817206892396666,14070.0,7.233273056057876,7.985480943738654,8.740359897172233,18.7704918032787,69143.0,0.1,0.32938649950664534,13601.0,6.928838951310867,6.717123935666991,8.602150537634401,32.31481481481482
2023-06-25,2023,,955.0,30.5,30.0,,,3.0,15.0,,9.5,,7.0,,,,3.0,Labour,30.5,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,71582.0,2.2,7.817206892396666,14070.0,7.233273056057876,7.985480943738654,8.740359897172233,18.7704918032787,69143.0,0.1,0.32938649950664534,13601.0,6.928838951310867,6.717123935666991,8.602150537634401,32.31481481481482
2023-07-02,2023,,1036.0,31.0,36.0,,,4.0,12.0,,8.0,,4.2,,,,2.9,Labour,31.0,72201.0,0.7,3.098627750567595,13930.0,6.029285099052539,12.335958005249337,5.967741935483861,-15.019762845849804,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,70031.0,1.3,0.8249589680094482,13781.0,7.301293900184835,6.523765144454807,9.058927000879514,32.460732984293195
2023-07-10,2023,,1000.0,31.1,33.3,,,3.3,13.2,,8.9,,5.0,,,,0.3,Labour,31.1,72201.0,0.7,3.098627750567595,13930.0,6.029285099052539,12.335958005249337,5.967741935483861,-15.019762845849804,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,70031.0,1.3,0.8249589680094482,13781.0,7.301293900184835,6.523765144454807,9.058927000879514,32.460732984293195
2023-07-12,2023,,1000.0,33.0,35.0,,,3.1,12.0,,10.0,,2.8,,,,1.7,Labour,33.0,72201.0,0.7,3.098627750567595,13930.0,6.029285099052539,12.335958005249337,5.967741935483861,-15.019762845849804,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,70031.0,1.3,0.8249589680094482,13781.0,7.301293900184835,6.523765144454807,9.058927000879514,32.460732984293195
2023-07-23,2023,,937.0,26.0,33.5,,,5.0,14.0,,9.0,,6.0,,,,4.0,Labour,26.0,72201.0,0.7,3.098627750567595,13930.0,6.029285099052539,12.335958005249337,5.967741935483861,-15.019762845849804,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,70031.0,1.3,0.8249589680094482,13781.0,7.301293900184835,6.523765144454807,9.058927000879514,32.460732984293195
2023-07-31,2023,,,32.3,36.6,,,4.1,12.1,,9.6,,2.7,,,,1.5,Labour,32.3,72201.0,0.7,3.098627750567595,13930.0,6.029285099052539,12.335958005249337,5.967741935483861,-15.019762845849804,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,70031.0,1.3,0.8249589680094482,13781.0,7.301293900184835,6.523765144454807,9.058927000879514,32.460732984293195
2023-08-06,2023,,1163.0,29.0,34.5,,,5.3,11.6,,8.5,,2.5,,,,,Labour,29.0,72201.0,0.7,3.098627750567595,13930.0,6.029285099052539,12.335958005249337,5.967741935483861,-15.019762845849804,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,70031.0,1.3,0.8249589680094482,13781.0,7.301293900184835,6.523765144454807,9.058927000879514,32.460732984293195
2023-08-07,2023,,1012.0,32.0,35.0,,,4.4,11.0,,10.0,,3.1,,,,1.8,Labour,32.0,72201.0,0.7,3.098627750567595,13930.0,6.029285099052539,12.335958005249337,5.967741935483861,-15.019762845849804,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,70031.0,1.3,0.8249589680094482,13781.0,7.301293900184835,6.523765144454807,9.058927000879514,32.460732984293195
2023-08-08,2023,,1000.0,27.1,34.9,,,5.8,13.0,,12.0,,2.5,,,,1.0,Labour,27.1,72201.0,0.7,3.098627750567595,13930.0,6.029285099052539,12.335958005249337,5.967741935483861,-15.019762845849804,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,70031.0,1.3,0.8249589680094482,13781.0,7.301293900184835,6.523765144454807,9.058927000879514,32.460732984293195
2023-08-16,2023,,1002.0,29.0,37.0,,,3.7,13.0,,12.0,,2.6,,,,0.6,Labour,29.0,72201.0,0.7,3.098627750567595,13930.0,6.029285099052539,12.335958005249337,5.967741935483861,-15.019762845849804,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,70031.0,1.3,0.8249589680094482,13781.0,7.301293900184835,6.523765144454807,9.058927000879514,32.460732984293195
2023-08-25,2023,,,32.0,34.0,,,6.0,10.0,,11.0,,4.0,,,,,Labour,32.0,72201.0,0.7,3.098627750567595,13930.0,6.029285099052539,12.335958005249337,5.967741935483861,-15.019762845849804,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,70031.0,1.3,0.8249589680094482,13781.0,7.301293900184835,6.523765144454807,9.058927000879514,32.460732984293195
2023-08-27,2023,,1046.0,24.0,31.0,,,5.5,18.0,,12.5,,4.0,,,,2.0,Labour,24.0,72201.0,0.7,3.098627750567595,13930.0,6.029285099052539,12.335958005249337,5.967741935483861,-15.019762845849804,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,70031.0,1.3,0.8249589680094482,13781.0,7.301293900184835,6.523765144454807,9.058927000879514,32.460732984293195
2023-08-30,2023,,,30.0,36.0,,,5.4,10.0,,12.0,,2.4,,,,1.5,Labour,30.0,72201.0,0.7,3.098627750567595,13930.0,6.029285099052539,12.335958005249337,5.967741935483861,-15.019762845849804,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,70031.0,1.3,0.8249589680094482,13781.0,7.301293900184835,6.523765144454807,9.058927000879514,32.460732984293195
2023-08-30,2023,,1511.0,26.0,36.0,,,6.0,11.0,,12.0,,3.0,,,,,Labour,26.0,72201.0,0.7,3.098627750567595,13930.0,6.029285099052539,12.335958005249337,5.967741935483861,-15.019762845849804,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,70031.0,1.3,0.8249589680094482,13781.0,7.301293900184835,6.523765144454807,9.058927000879514,32.460732984293195
2023-09-06,2023,,1000.0,26.5,35.0,,,3.9,14.3,,12.7,,2.9,,,,2.7,Labour,26.5,72201.0,0.7,3.098627750567595,13930.0,6.029285099052539,12.335958005249337,5.967741935483861,-15.019762845849804,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,70031.0,1.3,0.8249589680094482,13781.0,7.301293900184835,6.523765144454807,9.058927000879514,32.460732984293195
2023-09-09,2023,,,26.8,40.9,,,4.6,10.1,,12.3,,3.1,,,,0.7,Labour,26.8,72201.0,0.7,3.098627750567595,13930.0,6.029285099052539,12.335958005249337,5.967741935483861,-15.019762845849804,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,70031.0,1.3,0.8249589680094482,13781.0,7.301293900184835,6.523765144454807,9.058927000879514,32.460732984293195
2023-09-10,2023,,1154.0,26.9,34.5,,,6.0,10.3,,11.0,,2.5,,,,,Labour,26.9,72201.0,0.7,3.098627750567595,13930.0,6.029285099052539,12.335958005249337,5.967741935483861,-15.019762845849804,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,70031.0,1.3,0.8249589680094482,13781.0,7.301293900184835,6.523765144454807,9.058927000879514,32.460732984293195
2023-09-12,2023,,1002.0,28.0,39.0,,,5.0,10.0,,10.0,,2.6,,,,1.4,Labour,28.0,72201.0,0.7,3.098627750567595,13930.0,6.029285099052539,12.335958005249337,5.967741935483861,-15.019762845849804,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,70031.0,1.3,0.8249589680094482,13781.0,7.301293900184835,6.523765144454807,9.058927000879514,32.460732984293195
2023-09-19,2023,,1001.0,27.0,37.0,,,5.0,12.0,,12.0,,2.9,,,,1.4,Labour,27.0,72201.0,0.7,3.098627750567595,13930.0,6.029285099052539,12.335958005249337,5.967741935483861,-15.019762845849804,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,70031.0,1.3,0.8249589680094482,13781.0,7.301293900184835,6.523765144454807,9.058927000879514,32.460732984293195
2023-09-23,2023,,,26.5,39.1,,,5.2,8.8,,14.2,,2.2,,,,1.9,Labour,26.5,72201.0,0.7,3.098627750567595,13930.0,6.029285099052539,12.335958005249337,5.967741935483861,-15.019762845849804,71675.0,-0.2,3.661975905008452,13936.0,6.654991243432584,11.347517730496449,7.095709570957087,-8.327501749475152,71797.0,0.3,3.9045427574928793,14058.0,7.219251336898402,10.694698354661792,7.983193277310918,2.3592085235920823,70031.0,1.3,0.8249589680094482,13781.0,7.301293900184835,6.523765144454807,9.058927000879514,32.460732984293195
